#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-02-02;Montenegro;220597;2568;0;1.16;0.00;98.84
2022-02-02;Moldavie;445046;10666;0;2.40;0.00;97.60
2022-02-02;Monaco;8183;47;0;0.57;0.00;99.43
2022-02-02;Maroc;1135796;15435;0;1.36;0.00;98.64
2022-02-02;Libye;438303;6035;0;1.38;0.00;98.62
2022-02-02;Lettonie;401792;4888;0;1.22;0.00;98.78
2022-02-02;Luxembourg;159438;953;0;0.60;0.00;99.40
2022-02-02;Lituanie;701601;7917;0;1.13;0.00;98.87
2022-02-02;Lesotho;32258;694;0;2.15;0.00;97.85
2022-02-02;Libéria;7272;290;0;3.99;0.00;96.01
2022-02-02;Sri Lanka;612322;15474;0;2.53;0.00;97.47
2022-02-02;Liechtenstein;9176;73;0;0.80;0.00;99.20
2022-02-02;Sainte-Lucie;21081;333;0;1.58;0.00;98.42
2022-02-02;Liban;928522;9621;0;1.04;0.00;98.96
2022-02-02;Laos;134901;553;0;0.41;0.00;99.59
2022-02-02;Kazakhstan;1332643;18528;0;1.39;0.00;98.61
2022-02-02;Koweït;552153;2499;0;0.45;0.00;99.55
2022-02-02;Corée du Sud;884310;6787;0;0.77;0.00;99.23
2022-02-02;Saint-Kitts-et-Nevis;5446;37;0;0.68;0.00;99.32
2022-02-02;Comores;7833;160;0;2.04;0.00;97.96
2022-02-02;Kiribati;629;0;0;0.00;0.00;100.00
2022-02-02;Cambodge;121438;3015;0;2.48;0.00;97.52
2022-02-02;Kirghizistan;198719;2889;0;1.45;0.00;98.55
2022-02-02;Kenya;321552;5587;0;1.74;0.00;98.26
2022-02-02;Japon;2820053;18882;0;0.67;0.00;99.33
2022-02-02;Jordanie;1243090;13235;0;1.06;0.00;98.94
2022-02-02;Jamaïque;124806;2663;0;2.13;0.00;97.87
2022-02-02;Italie;11116422;146925;0;1.32;0.00;98.68
2022-02-02;Islande;70721;47;0;0.07;0.00;99.93
2022-02-02;Iran;6446404;132563;0;2.06;0.00;97.94
2022-02-02;Iraq;2226776;24430;0;1.10;0.00;98.90
2022-02-02;Inde;41630885;497975;0;1.20;0.00;98.80
2022-02-02;Israël;3037135;9152;0;0.30;0.00;99.70
2022-02-02;Irlande;1187216;6136;0;0.52;0.00;99.48
2022-02-02;Indonésie;4353370;144320;0;3.32;0.00;96.68
2022-02-02;Hongrie;1582517;41548;0;2.63;0.00;97.37
2022-02-02;Haïti;29323;876;0;2.99;0.00;97.01
2022-02-02;Croatie;944552;13893;0;1.47;0.00;98.53
2022-02-02;Honduras;391874;10512;0;2.68;0.00;97.32
2022-02-02;Hong-Kong;13829;213;0;1.54;0.00;98.46
2022-02-02;Guyana;60109;1171;0;1.95;0.00;98.05
2022-02-02;Guinée-Bissau;7586;156;0;2.06;0.00;97.94
2022-02-02;Guatemala;694513;16401;0;2.36;0.00;97.64
2022-02-02;Grèce;1965719;23608;0;1.20;0.00;98.80
2022-02-02;Guinée Équatoriale;15828;182;0;1.15;0.00;98.85
2022-02-02;Guadeloupe;104179;855;0;0.82;0.00;99.18
2022-02-02;Guinée;36166;419;0;1.16;0.00;98.84
2022-02-02;Gambie;11863;364;0;3.07;0.00;96.93
2022-02-02;Gibraltar;13085;101;0;0.77;0.00;99.23
2022-02-02;Ghana;156920;1395;0;0.89;0.00;99.11
2022-02-02;Guyane Française;75242;371;0;0.49;0.00;99.51
2022-02-02;Géorgie;1226444;15060;0;1.23;0.00;98.77
2022-02-02;Grenade;12498;210;0;1.68;0.00;98.32
2022-02-02;Royaume-Uni;17531295;157303;0;0.90;0.00;99.10
2022-02-02;Gabon;46925;301;0;0.64;0.00;99.36
2022-02-02;France;19114143;128575;0;0.67;0.00;99.33
2022-02-02;Îles Féroé;20749;19;0;0.09;0.00;99.91
2022-02-02;Fidji;62855;801;0;1.27;0.00;98.73
2022-02-02;Finlande;501152;2012;0;0.40;0.00;99.60
2022-02-02;Éthiopie;465477;7343;0;1.58;0.00;98.42
2022-02-02;Espagne;10039126;93633;0;0.93;0.00;99.07
2022-02-02;Érythrée;9559;99;0;1.04;0.00;98.96
2022-02-02;Égypte;428202;22683;0;5.30;0.00;94.70
2022-02-02;Estonie;351240;2039;0;0.58;0.00;99.42
2022-02-02;Équateur;732038;34533;0;4.72;0.00;95.28
2022-02-02;Algérie;253520;6593;0;2.60;0.00;97.40
2022-02-02;République Dominicaine;556520;4310;0;0.77;0.00;99.23
2022-02-02;Dominique;9387;51;0;0.54;0.00;99.46
2022-02-02;Danemark;1853757;3796;0;0.20;0.00;99.80
2022-02-02;Djibouti;15472;189;0;1.22;0.00;98.78
2022-02-02;Allemagne;10268743;118198;0;1.15;0.00;98.85
2022-02-02;République Tchèque;3100462;37281;0;1.20;0.00;98.80
2022-02-02;Chypre;259784;734;0;0.28;0.00;99.72
2022-02-02;Cap-vert;55721;396;0;0.71;0.00;99.29
2022-02-02;Cuba;1046400;8407;0;0.80;0.00;99.20
2022-02-02;Costa Rica;701471;7593;0;1.08;0.00;98.92
2022-02-02;Colombie;5901715;134551;0;2.28;0.00;97.72
2022-02-02;Chine;106202;4636;0;4.37;0.00;95.63
2022-02-02;Cameroun;116718;1880;0;1.61;0.00;98.39
2022-02-02;Chili;2190561;39733;0;1.81;0.00;98.19
2022-02-02;Côte d'Ivoire;80783;785;0;0.97;0.00;99.03
2022-02-02;Suisse;2294471;12742;0;0.56;0.00;99.44
2022-02-02;Congo (Brazzaville);23705;371;0;1.57;0.00;98.43
2022-02-02;République Centrafricaine;13919;110;0;0.79;0.00;99.21
2022-02-02;Rép. Dém. du Congo;85379;1278;0;1.50;0.00;98.50
2022-02-02;Canada;3070461;34106;0;1.11;0.00;98.89
2022-02-02;Belize;52004;629;0;1.21;0.00;98.79
2022-02-02;Bélarus;748505;6084;0;0.81;0.00;99.19
2022-02-02;Botswana;253036;2581;0;1.02;0.00;98.98
2022-02-02;Bhoutan;5393;4;0;0.07;0.00;99.93
2022-02-02;Bahamas;32606;746;0;2.29;0.00;97.71
2022-02-02;Brésil;25634781;628356;0;2.45;0.00;97.55
2022-02-02;Bolivie;859530;21011;0;2.44;0.00;97.56
2022-02-02;Brunéi Darussalam;16691;98;0;0.59;0.00;99.41
2022-02-02;Saint Barthélemy;3435;6;0;0.17;0.00;99.83
2022-02-02;Bénin;26450;163;0;0.62;0.00;99.38
2022-02-02;Burundi;37432;38;0;0.10;0.00;99.90
2022-02-02;Bahreïn;382748;1408;0;0.37;0.00;99.63
2022-02-02;Bulgarie;963108;33405;0;3.47;0.00;96.53
2022-02-02;Burkina Faso;20649;371;0;1.80;0.00;98.20
2022-02-02;Belgique;3184201;29083;0;0.91;0.00;99.09
2022-02-02;Bangladesh;1824180;28461;0;1.56;0.00;98.44
2022-02-02;Barbade;45216;281;0;0.62;0.00;99.38
2022-02-02;Bosnie-Herzégovine;351219;14555;0;4.14;0.00;95.86
2022-02-02;Azerbaïdjan;670313;8779;0;1.31;0.00;98.69
2022-02-02;Australie;2612989;3904;0;0.15;0.00;99.85
2022-02-02;Autriche;1920882;14143;0;0.74;0.00;99.26
2022-02-02;Argentine;8427778;121513;0;1.44;0.00;98.56
2022-02-02;Angola;98226;1895;0;1.93;0.00;98.07
2022-02-02;Arménie;374878;8060;0;2.15;0.00;97.85
2022-02-02;Albanie;260076;3353;0;1.29;0.00;98.71
2022-02-02;Antigua-et-Barbuda;6627;127;0;1.92;0.00;98.08
2022-02-02;Afghanistan;164190;7418;0;4.52;0.00;95.48
2022-02-02;Émirats Arabes Unis;849305;2251;0;0.27;0.00;99.73
2022-02-02;Andorre;35958;145;0;0.40;0.00;99.60
2022-02-01;Autres;721;15;0;2.08;0.00;97.92
2022-02-01;Zimbabwe;229851;5350;0;2.33;0.00;97.67
2022-02-01;Zambie;305557;3920;0;1.28;0.00;98.72
2022-02-01;Afrique du Sud;3608307;95288;0;2.64;0.00;97.36
2022-02-01;Mayotte;36361;187;0;0.51;0.00;99.49
2022-02-01;Yémen;11061;2013;0;18.20;0.00;81.80
2022-02-01;Kosovo;207971;3021;0;1.45;0.00;98.55
2022-02-01;Samoa;32;0;0;0.00;0.00;100.00
2022-02-01;Vanuatu;7;1;0;14.29;0.00;85.71
2022-02-01;Viet Nam;2286750;37777;0;1.65;0.00;98.35
2022-02-01;Venezuela;485974;5447;0;1.12;0.00;98.88
2022-02-01;St-Vincent / Grenadines;7929;94;0;1.19;0.00;98.81
2022-02-01;Vatican;29;0;0;0.00;0.00;100.00
2022-02-01;Ouzbékistan;224023;1568;0;0.70;0.00;99.30
2022-02-01;Uruguay;679878;6513;0;0.96;0.00;99.04
2022-02-01;États-Unis;75350359;890770;0;1.18;0.00;98.82
2022-02-01;Ouganda;161929;3538;0;2.18;0.00;97.82
2022-02-01;Ukraine;4287117;107086;0;2.50;0.00;97.50
2022-02-01;Tanzanie;33230;789;0;2.37;0.00;97.63
2022-02-01;Taïwan;18850;851;0;4.51;0.00;95.49
2022-02-01;Trinité-et-Tobago;112019;3412;0;3.05;0.00;96.95
2022-02-01;Turquie;11722483;87614;0;0.75;0.00;99.25
2022-02-01;Tonga;1;0;0;0.00;0.00;100.00
2022-02-01;Tunisie;917814;26362;0;2.87;0.00;97.13
2022-02-01;Timor-Leste;20105;122;0;0.61;0.00;99.39
2022-02-01;Tadjikistan;17716;125;0;0.71;0.00;99.29
2022-02-01;Thaïlande;2456551;22207;0;0.90;0.00;99.10
2022-02-01;Togo;36509;268;0;0.73;0.00;99.27
2022-02-01;Tchad;7155;190;0;2.66;0.00;97.34
2022-02-01;Eswatini;68423;1375;0;2.01;0.00;97.99
2022-02-01;Syrie;51483;2992;0;5.81;0.00;94.19
2022-02-01;El Salvador;135109;3908;0;2.89;0.00;97.11
2022-02-01;Sao Tomé-et-Principe;5899;70;0;1.19;0.00;98.81
2022-02-01;Soudan du sud;16810;137;0;0.81;0.00;99.19
2022-02-01;Suriname;73956;1267;0;1.71;0.00;98.29
2022-02-01;Somalie;26067;1335;0;5.12;0.00;94.88
2022-02-01;Sénégal;85038;1949;0;2.29;0.00;97.71
2022-02-01;Saint-Marin;12884;109;0;0.85;0.00;99.15
2022-02-01;Sierra Leone;7623;125;0;1.64;0.00;98.36
2022-02-01;Slovaquie;1593001;17850;0;1.12;0.00;98.88
2022-02-01;Slovénie;722648;5880;0;0.81;0.00;99.19
2022-02-01;Singapour;359075;858;0;0.24;0.00;99.76
2022-02-01;Suède;2183910;15961;0;0.73;0.00;99.27
2022-02-01;Soudan;58208;3442;0;5.91;0.00;94.09
2022-02-01;Seychelles;37190;154;0;0.41;0.00;99.59
2022-02-01;Îles Salomon;1486;12;0;0.81;0.00;99.19
2022-02-01;Arabie Saoudite;691125;8941;0;1.29;0.00;98.71
2022-02-01;Rwanda;128933;1444;0;1.12;0.00;98.88
2022-02-01;Russie;11795059;325321;0;2.76;0.00;97.24
2022-02-01;Serbie;1697012;13687;0;0.81;0.00;99.19
2022-02-01;Roumanie;2256543;60122;0;2.66;0.00;97.34
2022-02-01;Réunion;180531;500;0;0.28;0.00;99.72
2022-02-01;Qatar;340383;647;0;0.19;0.00;99.81
2022-02-01;Paraguay;589318;17386;0;2.95;0.00;97.05
2022-02-01;Palaos;1810;0;0;0.00;0.00;100.00
2022-02-01;Portugal;2690690;19968;0;0.74;0.00;99.26
2022-02-01;Palestine;535160;5104;0;0.95;0.00;99.05
2022-02-01;Pologne;4925270;105434;0;2.14;0.00;97.86
2022-02-01;Pakistan;1436413;29330;0;2.04;0.00;97.96
2022-02-01;Philippines;3569665;54054;0;1.51;0.00;98.49
2022-02-01;Papouasie-Nouvelle-Guinée;37270;597;0;1.60;0.00;98.40
2022-02-01;Polynésie Française;48266;636;0;1.32;0.00;98.68
2022-02-01;Pérou;3239538;205834;0;6.35;0.00;93.65
2022-02-01;Panama;705880;7752;0;1.10;0.00;98.90
2022-02-01;Oman;341708;4148;0;1.21;0.00;98.79
2022-02-01;Nouvelle-Zélande;16819;53;0;0.32;0.00;99.68
2022-02-01;Népal;957570;11752;0;1.23;0.00;98.77
2022-02-01;Norvège;804286;1440;0;0.18;0.00;99.82
2022-02-01;Pays-Bas;4625059;21827;0;0.47;0.00;99.53
2022-02-01;Nicaragua;17709;220;0;1.24;0.00;98.76
2022-02-01;Nigéria;253340;3136;0;1.24;0.00;98.76
2022-02-01;Niger;8655;301;0;3.48;0.00;96.52
2022-02-01;Nouvelle-Calédonie;22001;284;0;1.29;0.00;98.71
2022-02-01;Namibie;155942;3969;0;2.55;0.00;97.45
2022-02-01;Mozambique;223949;2174;0;0.97;0.00;99.03
2022-02-01;Malaisie;2876324;31985;0;1.11;0.00;98.89
2022-02-01;Mexique;4942590;306091;0;6.19;0.00;93.81
2022-02-01;Malawi;84572;2563;0;3.03;0.00;96.97
2022-02-01;Maldives;141060;277;0;0.20;0.00;99.80
2022-02-01;Maurice;70862;786;0;1.11;0.00;98.89
2022-02-01;Malte;67966;551;0;0.81;0.00;99.19
2022-02-01;Mauritanie;58298;956;0;1.64;0.00;98.36
2022-02-01;Martinique;87634;832;0;0.95;0.00;99.05
2022-02-01;Macao;79;0;0;0.00;0.00;100.00
2022-02-01;Mongolie;446076;2115;0;0.47;0.00;99.53
2022-02-01;Birmanie;536393;19310;0;3.60;0.00;96.40
2022-02-01;Mali;30101;715;0;2.38;0.00;97.62
2022-02-01;Macédoine;270897;8444;0;3.12;0.00;96.88
2022-02-01;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-02-01;Madagascar;59319;1274;0;2.15;0.00;97.85
2022-02-01;Saint Martin;9439;61;0;0.65;0.00;99.35
2022-02-01;Montenegro;220597;2568;0;1.16;0.00;98.84
2022-02-01;Moldavie;445046;10666;0;2.40;0.00;97.60
2022-02-01;Monaco;8183;47;0;0.57;0.00;99.43
2022-02-01;Maroc;1135796;15435;0;1.36;0.00;98.64
2022-02-01;Libye;433932;6028;0;1.39;0.00;98.61
2022-02-01;Lettonie;401792;4888;0;1.22;0.00;98.78
2022-02-01;Luxembourg;159438;953;0;0.60;0.00;99.40
2022-02-01;Lituanie;688685;7898;0;1.15;0.00;98.85
2022-02-01;Lesotho;32176;693;0;2.15;0.00;97.85
2022-02-01;Libéria;7272;290;0;3.99;0.00;96.01
2022-02-01;Sri Lanka;612322;15474;0;2.53;0.00;97.47
2022-02-01;Liechtenstein;9035;73;0;0.81;0.00;99.19
2022-02-01;Sainte-Lucie;20942;328;0;1.57;0.00;98.43
2022-02-01;Liban;928522;9621;0;1.04;0.00;98.96
2022-02-01;Laos;134438;551;0;0.41;0.00;99.59
2022-02-01;Kazakhstan;1332643;18528;0;1.39;0.00;98.61
2022-02-01;Koweït;552153;2499;0;0.45;0.00;99.55
2022-02-01;Corée du Sud;884310;6787;0;0.77;0.00;99.23
2022-02-01;Saint-Kitts-et-Nevis;5446;37;0;0.68;0.00;99.32
2022-02-01;Comores;7832;160;0;2.04;0.00;97.96
2022-02-01;Kiribati;629;0;0;0.00;0.00;100.00
2022-02-01;Cambodge;121390;3015;0;2.48;0.00;97.52
2022-02-01;Kirghizistan;198518;2884;0;1.45;0.00;98.55
2022-02-01;Kenya;321552;5587;0;1.74;0.00;98.26
2022-02-01;Japon;2820053;18882;0;0.67;0.00;99.33
2022-02-01;Jordanie;1243090;13235;0;1.06;0.00;98.94
2022-02-01;Jamaïque;124806;2663;0;2.13;0.00;97.87
2022-02-01;Italie;11116422;146925;0;1.32;0.00;98.68
2022-02-01;Islande;69177;46;0;0.07;0.00;99.93
2022-02-01;Iran;6408244;132504;0;2.07;0.00;97.93
2022-02-01;Iraq;2218483;24405;0;1.10;0.00;98.90
2022-02-01;Inde;41469499;496242;0;1.20;0.00;98.80
2022-02-01;Israël;2966444;8926;0;0.30;0.00;99.70
2022-02-01;Irlande;1187216;6136;0;0.52;0.00;99.48
2022-02-01;Indonésie;4353370;144320;0;3.32;0.00;96.68
2022-02-01;Hongrie;1562827;41471;0;2.65;0.00;97.35
2022-02-01;Haïti;29323;876;0;2.99;0.00;97.01
2022-02-01;Croatie;944552;13893;0;1.47;0.00;98.53
2022-02-01;Honduras;391874;10512;0;2.68;0.00;97.32
2022-02-01;Hong-Kong;13829;213;0;1.54;0.00;98.46
2022-02-01;Guyana;60109;1171;0;1.95;0.00;98.05
2022-02-01;Guinée-Bissau;7586;156;0;2.06;0.00;97.94
2022-02-01;Guatemala;694513;16401;0;2.36;0.00;97.64
2022-02-01;Grèce;1965719;23608;0;1.20;0.00;98.80
2022-02-01;Guinée Équatoriale;15828;182;0;1.15;0.00;98.85
2022-02-01;Guadeloupe;104179;855;0;0.82;0.00;99.18
2022-02-01;Guinée;36166;419;0;1.16;0.00;98.84
2022-02-01;Gambie;11863;364;0;3.07;0.00;96.93
2022-02-01;Gibraltar;13085;101;0;0.77;0.00;99.23
2022-02-01;Ghana;156920;1395;0;0.89;0.00;99.11
2022-02-01;Guyane Française;75242;371;0;0.49;0.00;99.51
2022-02-01;Géorgie;1200124;15016;0;1.25;0.00;98.75
2022-02-01;Grenade;12498;210;0;1.68;0.00;98.32
2022-02-01;Royaume-Uni;17531295;157303;0;0.90;0.00;99.10
2022-02-01;Gabon;46925;301;0;0.64;0.00;99.36
2022-02-01;France;19114143;128575;0;0.67;0.00;99.33
2022-02-01;Îles Féroé;20749;19;0;0.09;0.00;99.91
2022-02-01;Fidji;62855;801;0;1.27;0.00;98.73
2022-02-01;Finlande;493114;1990;0;0.40;0.00;99.60
2022-02-01;Éthiopie;465477;7343;0;1.58;0.00;98.42
2022-02-01;Espagne;10039126;93633;0;0.93;0.00;99.07
2022-02-01;Érythrée;9536;98;0;1.03;0.00;98.97
2022-02-01;Égypte;428202;22683;0;5.30;0.00;94.70
2022-02-01;Estonie;344060;2037;0;0.59;0.00;99.41
2022-02-01;Équateur;732038;34533;0;4.72;0.00;95.28
2022-02-01;Algérie;253520;6593;0;2.60;0.00;97.40
2022-02-01;République Dominicaine;556520;4310;0;0.77;0.00;99.23
2022-02-01;Dominique;9387;51;0;0.54;0.00;99.46
2022-02-01;Danemark;1798756;3776;0;0.21;0.00;99.79
2022-02-01;Djibouti;15472;189;0;1.22;0.00;98.78
2022-02-01;Allemagne;10236740;118175;0;1.15;0.00;98.85
2022-02-01;République Tchèque;3043084;37243;0;1.22;0.00;98.78
2022-02-01;Chypre;259784;734;0;0.28;0.00;99.72
2022-02-01;Cap-vert;55721;396;0;0.71;0.00;99.29
2022-02-01;Cuba;1046400;8407;0;0.80;0.00;99.20
2022-02-01;Costa Rica;701471;7593;0;1.08;0.00;98.92
2022-02-01;Colombie;5901715;134551;0;2.28;0.00;97.72
2022-02-01;Chine;106202;4636;0;4.37;0.00;95.63
2022-02-01;Cameroun;116718;1880;0;1.61;0.00;98.39
2022-02-01;Chili;2190561;39733;0;1.81;0.00;98.19
2022-02-01;Côte d'Ivoire;80783;785;0;0.97;0.00;99.03
2022-02-01;Suisse;2253288;12723;0;0.56;0.00;99.44
2022-02-01;Congo (Brazzaville);23705;371;0;1.57;0.00;98.43
2022-02-01;République Centrafricaine;13919;110;0;0.79;0.00;99.21
2022-02-01;Rép. Dém. du Congo;85379;1278;0;1.50;0.00;98.50
2022-02-01;Canada;3066278;34032;0;1.11;0.00;98.89
2022-02-01;Belize;52004;629;0;1.21;0.00;98.79
2022-02-01;Bélarus;744871;6067;0;0.81;0.00;99.19
2022-02-01;Botswana;253036;2581;0;1.02;0.00;98.98
2022-02-01;Bhoutan;5203;4;0;0.08;0.00;99.92
2022-02-01;Bahamas;32606;746;0;2.29;0.00;97.71
2022-02-01;Brésil;25634781;628356;0;2.45;0.00;97.55
2022-02-01;Bolivie;859530;21011;0;2.44;0.00;97.56
2022-02-01;Brunéi Darussalam;16476;98;0;0.59;0.00;99.41
2022-02-01;Saint Barthélemy;3435;6;0;0.17;0.00;99.83
2022-02-01;Bénin;26450;163;0;0.62;0.00;99.38
2022-02-01;Burundi;37432;38;0;0.10;0.00;99.90
2022-02-01;Bahreïn;382748;1408;0;0.37;0.00;99.63
2022-02-01;Bulgarie;963108;33405;0;3.47;0.00;96.53
2022-02-01;Burkina Faso;20649;371;0;1.80;0.00;98.20
2022-02-01;Belgique;3184201;29083;0;0.91;0.00;99.09
2022-02-01;Bangladesh;1811987;28425;0;1.57;0.00;98.43
2022-02-01;Barbade;45216;281;0;0.62;0.00;99.38
2022-02-01;Bosnie-Herzégovine;349095;14498;0;4.15;0.00;95.85
2022-02-01;Azerbaïdjan;663693;8755;0;1.32;0.00;98.68
2022-02-01;Australie;2620532;3905;0;0.15;0.00;99.85
2022-02-01;Autriche;1881472;14127;0;0.75;0.00;99.25
2022-02-01;Argentine;8427778;121513;0;1.44;0.00;98.56
2022-02-01;Angola;98226;1895;0;1.93;0.00;98.07
2022-02-01;Arménie;370922;8056;0;2.17;0.00;97.83
2022-02-01;Albanie;258543;3346;0;1.29;0.00;98.71
2022-02-01;Antigua-et-Barbuda;6627;127;0;1.92;0.00;98.08
2022-02-01;Afghanistan;163555;7417;0;4.53;0.00;95.47
2022-02-01;Émirats Arabes Unis;847142;2248;0;0.27;0.00;99.73
2022-02-01;Andorre;35958;145;0;0.40;0.00;99.60
2022-01-31;Autres;721;15;0;2.08;0.00;97.92
2022-01-31;Zimbabwe;229666;5338;0;2.32;0.00;97.68
2022-01-31;Zambie;305047;3917;0;1.28;0.00;98.72
2022-01-31;Afrique du Sud;3605222;95093;0;2.64;0.00;97.36
2022-01-31;Mayotte;36282;187;0;0.52;0.00;99.48
2022-01-31;Yémen;11019;2012;0;18.26;0.00;81.74
2022-01-31;Kosovo;205938;3015;0;1.46;0.00;98.54
2022-01-31;Samoa;32;0;0;0.00;0.00;100.00
2022-01-31;Vanuatu;7;1;0;14.29;0.00;85.71
2022-01-31;Viet Nam;2275727;37777;0;1.66;0.00;98.34
2022-01-31;Venezuela;485974;5447;0;1.12;0.00;98.88
2022-01-31;St-Vincent / Grenadines;7903;94;0;1.19;0.00;98.81
2022-01-31;Vatican;29;0;0;0.00;0.00;100.00
2022-01-31;Ouzbékistan;223008;1564;0;0.70;0.00;99.30
2022-01-31;Uruguay;668425;6479;0;0.97;0.00;99.03
2022-01-31;États-Unis;74951445;887148;0;1.18;0.00;98.82
2022-01-31;Ouganda;161839;3533;0;2.18;0.00;97.82
2022-01-31;Ukraine;4255206;106880;0;2.51;0.00;97.49
2022-01-31;Tanzanie;33230;789;0;2.37;0.00;97.63
2022-01-31;Taïwan;18790;851;0;4.53;0.00;95.47
2022-01-31;Trinité-et-Tobago;111549;3404;0;3.05;0.00;96.95
2022-01-31;Turquie;11619882;87416;0;0.75;0.00;99.25
2022-01-31;Tonga;1;0;0;0.00;0.00;100.00
2022-01-31;Tunisie;909813;26288;0;2.89;0.00;97.11
2022-01-31;Timor-Leste;19946;122;0;0.61;0.00;99.39
2022-01-31;Tadjikistan;17706;125;0;0.71;0.00;99.29
2022-01-31;Thaïlande;2447964;22185;0;0.91;0.00;99.09
2022-01-31;Togo;36491;268;0;0.73;0.00;99.27
2022-01-31;Tchad;7155;190;0;2.66;0.00;97.34
2022-01-31;Eswatini;68367;1375;0;2.01;0.00;97.99
2022-01-31;Syrie;51402;2989;0;5.81;0.00;94.19
2022-01-31;El Salvador;135109;3899;0;2.89;0.00;97.11
2022-01-31;Sao Tomé-et-Principe;5890;69;0;1.17;0.00;98.83
2022-01-31;Soudan du sud;16794;137;0;0.82;0.00;99.18
2022-01-31;Suriname;73769;1263;0;1.71;0.00;98.29
2022-01-31;Somalie;25388;1335;0;5.26;0.00;94.74
2022-01-31;Sénégal;84999;1946;0;2.29;0.00;97.71
2022-01-31;Saint-Marin;12884;109;0;0.85;0.00;99.15
2022-01-31;Sierra Leone;7623;125;0;1.64;0.00;98.36
2022-01-31;Slovaquie;1569299;17830;0;1.14;0.00;98.86
2022-01-31;Slovénie;710821;5866;0;0.83;0.00;99.17
2022-01-31;Singapour;352811;855;0;0.24;0.00;99.76
2022-01-31;Suède;2070456;15855;0;0.77;0.00;99.23
2022-01-31;Soudan;57632;3441;0;5.97;0.00;94.03
2022-01-31;Seychelles;37190;154;0;0.41;0.00;99.59
2022-01-31;Îles Salomon;1183;9;0;0.76;0.00;99.24
2022-01-31;Arabie Saoudite;687264;8940;0;1.30;0.00;98.70
2022-01-31;Rwanda;128891;1440;0;1.12;0.00;98.88
2022-01-31;Russie;11670366;324672;0;2.78;0.00;97.22
2022-01-31;Serbie;1677798;13629;0;0.81;0.00;99.19
2022-01-31;Roumanie;2216525;60025;0;2.71;0.00;97.29
2022-01-31;Réunion;180531;500;0;0.28;0.00;99.72
2022-01-31;Qatar;339147;645;0;0.19;0.00;99.81
2022-01-31;Paraguay;583662;17321;0;2.97;0.00;97.03
2022-01-31;Palaos;1633;0;0;0.00;0.00;100.00
2022-01-31;Portugal;2639802;19905;0;0.75;0.00;99.25
2022-01-31;Palestine;524716;5098;0;0.97;0.00;99.03
2022-01-31;Pologne;4886154;105194;0;2.15;0.00;97.85
2022-01-31;Pakistan;1430366;29301;0;2.05;0.00;97.95
2022-01-31;Philippines;3560202;54003;0;1.52;0.00;98.48
2022-01-31;Papouasie-Nouvelle-Guinée;36866;597;0;1.62;0.00;98.38
2022-01-31;Polynésie Française;48266;636;0;1.32;0.00;98.68
2022-01-31;Pérou;3224406;205505;0;6.37;0.00;93.63
2022-01-31;Panama;697124;7716;0;1.11;0.00;98.89
2022-01-31;Oman;338880;4146;0;1.22;0.00;98.78
2022-01-31;Nouvelle-Zélande;16622;53;0;0.32;0.00;99.68
2022-01-31;Népal;953913;11743;0;1.23;0.00;98.77
2022-01-31;Norvège;781049;1440;0;0.18;0.00;99.82
2022-01-31;Pays-Bas;4518921;21809;0;0.48;0.00;99.52
2022-01-31;Nicaragua;17650;220;0;1.25;0.00;98.75
2022-01-31;Nigéria;253181;3136;0;1.24;0.00;98.76
2022-01-31;Niger;8652;298;0;3.44;0.00;96.56
2022-01-31;Nouvelle-Calédonie;20486;283;0;1.38;0.00;98.62
2022-01-31;Namibie;155899;3967;0;2.54;0.00;97.46
2022-01-31;Mozambique;223827;2173;0;0.97;0.00;99.03
2022-01-31;Malaisie;2870758;31978;0;1.11;0.00;98.89
2022-01-31;Mexique;4942590;306091;0;6.19;0.00;93.81
2022-01-31;Malawi;84475;2561;0;3.03;0.00;96.97
2022-01-31;Maldives;138880;276;0;0.20;0.00;99.80
2022-01-31;Maurice;70862;786;0;1.11;0.00;98.89
2022-01-31;Malte;67717;550;0;0.81;0.00;99.19
2022-01-31;Mauritanie;58243;953;0;1.64;0.00;98.36
2022-01-31;Martinique;87634;832;0;0.95;0.00;99.05
2022-01-31;Macao;79;0;0;0.00;0.00;100.00
2022-01-31;Mongolie;444588;2113;0;0.48;0.00;99.52
2022-01-31;Birmanie;535532;19310;0;3.61;0.00;96.39
2022-01-31;Mali;30052;714;0;2.38;0.00;97.62
